2024-05-01 07:51:35,511 INFO    StreamThr :1493931 [internal.py:wandb_internal():86] W&B internal server running at pid: 1493931, started at: 2024-05-01 07:51:35.511143
2024-05-01 07:51:35,513 DEBUG   HandlerThread:1493931 [handler.py:handle_request():146] handle_request: status
2024-05-01 07:51:35,515 INFO    WriterThread:1493931 [datastore.py:open_for_write():87] open: /raid/home/automathon_2024/account13/anon/automathon-2024/wandb/run-20240501_075135-emmhyw3y/run-emmhyw3y.wandb
2024-05-01 07:51:35,516 DEBUG   SenderThread:1493931 [sender.py:send():379] send: header
2024-05-01 07:51:35,516 DEBUG   SenderThread:1493931 [sender.py:send():379] send: run
2024-05-01 07:51:35,869 INFO    SenderThread:1493931 [dir_watcher.py:__init__():211] watching files in: /raid/home/automathon_2024/account13/anon/automathon-2024/wandb/run-20240501_075135-emmhyw3y/files
2024-05-01 07:51:35,869 INFO    SenderThread:1493931 [sender.py:_start_run_threads():1124] run started: emmhyw3y with start time 1714542695.51048
2024-05-01 07:51:35,876 DEBUG   HandlerThread:1493931 [handler.py:handle_request():146] handle_request: check_version
2024-05-01 07:51:35,876 DEBUG   SenderThread:1493931 [sender.py:send_request():406] send_request: check_version
2024-05-01 07:51:35,972 DEBUG   HandlerThread:1493931 [handler.py:handle_request():146] handle_request: run_start
2024-05-01 07:51:35,977 DEBUG   HandlerThread:1493931 [system_info.py:__init__():26] System info init
2024-05-01 07:51:35,977 DEBUG   HandlerThread:1493931 [system_info.py:__init__():41] System info init done
2024-05-01 07:51:35,977 INFO    HandlerThread:1493931 [system_monitor.py:start():194] Starting system monitor
2024-05-01 07:51:35,977 INFO    SystemMonitor:1493931 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-01 07:51:35,977 INFO    HandlerThread:1493931 [system_monitor.py:probe():214] Collecting system info
2024-05-01 07:51:35,978 INFO    SystemMonitor:1493931 [interfaces.py:start():190] Started cpu monitoring
2024-05-01 07:51:35,979 INFO    SystemMonitor:1493931 [interfaces.py:start():190] Started disk monitoring
2024-05-01 07:51:35,980 INFO    SystemMonitor:1493931 [interfaces.py:start():190] Started gpu monitoring
2024-05-01 07:51:35,981 INFO    SystemMonitor:1493931 [interfaces.py:start():190] Started memory monitoring
2024-05-01 07:51:35,981 INFO    SystemMonitor:1493931 [interfaces.py:start():190] Started network monitoring
2024-05-01 07:51:36,037 DEBUG   HandlerThread:1493931 [system_info.py:probe():150] Probing system
2024-05-01 07:51:36,039 DEBUG   HandlerThread:1493931 [system_info.py:_probe_git():135] Probing git
2024-05-01 07:51:36,044 DEBUG   HandlerThread:1493931 [system_info.py:_probe_git():143] Probing git done
2024-05-01 07:51:36,044 DEBUG   HandlerThread:1493931 [system_info.py:probe():198] Probing system done
