2024-05-01 08:29:43,728 INFO    StreamThr :1520793 [internal.py:wandb_internal():86] W&B internal server running at pid: 1520793, started at: 2024-05-01 08:29:43.727519
2024-05-01 08:29:43,729 DEBUG   HandlerThread:1520793 [handler.py:handle_request():146] handle_request: status
2024-05-01 08:29:43,732 INFO    WriterThread:1520793 [datastore.py:open_for_write():87] open: /raid/home/automathon_2024/account13/anon/automathon-2024/wandb/run-20240501_082943-ryr6nj8u/run-ryr6nj8u.wandb
2024-05-01 08:29:43,732 DEBUG   SenderThread:1520793 [sender.py:send():379] send: header
2024-05-01 08:29:43,732 DEBUG   SenderThread:1520793 [sender.py:send():379] send: run
2024-05-01 08:29:44,090 INFO    SenderThread:1520793 [dir_watcher.py:__init__():211] watching files in: /raid/home/automathon_2024/account13/anon/automathon-2024/wandb/run-20240501_082943-ryr6nj8u/files
2024-05-01 08:29:44,090 INFO    SenderThread:1520793 [sender.py:_start_run_threads():1124] run started: ryr6nj8u with start time 1714544983.726838
2024-05-01 08:29:44,096 DEBUG   HandlerThread:1520793 [handler.py:handle_request():146] handle_request: check_version
2024-05-01 08:29:44,097 DEBUG   SenderThread:1520793 [sender.py:send_request():406] send_request: check_version
2024-05-01 08:29:44,191 DEBUG   HandlerThread:1520793 [handler.py:handle_request():146] handle_request: run_start
2024-05-01 08:29:44,196 DEBUG   HandlerThread:1520793 [system_info.py:__init__():26] System info init
2024-05-01 08:29:44,196 DEBUG   HandlerThread:1520793 [system_info.py:__init__():41] System info init done
2024-05-01 08:29:44,196 INFO    HandlerThread:1520793 [system_monitor.py:start():194] Starting system monitor
2024-05-01 08:29:44,197 INFO    SystemMonitor:1520793 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-01 08:29:44,197 INFO    HandlerThread:1520793 [system_monitor.py:probe():214] Collecting system info
2024-05-01 08:29:44,197 INFO    SystemMonitor:1520793 [interfaces.py:start():190] Started cpu monitoring
2024-05-01 08:29:44,198 INFO    SystemMonitor:1520793 [interfaces.py:start():190] Started disk monitoring
2024-05-01 08:29:44,199 INFO    SystemMonitor:1520793 [interfaces.py:start():190] Started gpu monitoring
2024-05-01 08:29:44,200 INFO    SystemMonitor:1520793 [interfaces.py:start():190] Started memory monitoring
2024-05-01 08:29:44,200 INFO    SystemMonitor:1520793 [interfaces.py:start():190] Started network monitoring
2024-05-01 08:29:44,253 DEBUG   HandlerThread:1520793 [system_info.py:probe():150] Probing system
2024-05-01 08:29:44,255 DEBUG   HandlerThread:1520793 [system_info.py:_probe_git():135] Probing git
2024-05-01 08:29:44,260 DEBUG   HandlerThread:1520793 [system_info.py:_probe_git():143] Probing git done
2024-05-01 08:29:44,260 DEBUG   HandlerThread:1520793 [system_info.py:probe():198] Probing system done
2024-05-01 08:29:44,260 DEBUG   HandlerThread:1520793 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-153-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-05-01T06:29:44.253762', 'startedAt': '2024-05-01T06:29:43.724013', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/raid/home/automathon_2024/account13/anon/automathon-2024/run.py', 'codePathLocal': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'git@github.com:LouMuol/automathon-2024.git', 'commit': '2898a4c7dc214d1ab88e1bf9c23fa000569bfad7'}, 'email': None, 'root': '/raid/home/automathon_2024/account13/anon/automathon-2024', 'host': 'dgxa100', 'username': 'account13', 'executable': '/usr/bin/python', 'cpu_count': 64, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2226.3118515624997, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 3309.978, 'min': 1500.0, 'max': 2250.0}, {'current': 2789.317, 'min': 1500.0, 'max': 2250.0}, {'current': 3309.241, 'min': 1500.0, 'max': 2250.0}, {'current': 3311.976, 'min': 1500.0, 'max': 2250.0}, {'current': 1654.8, 'min': 1500.0, 'max': 2250.0}, {'current': 3304.548, 'min': 1500.0, 'max': 2250.0}, {'current': 1671.414, 'min': 1500.0, 'max': 2250.0}, {'current': 2357.2, 'min': 1500.0, 'max': 2250.0}, {'current': 3307.934, 'min': 1500.0, 'max': 2250.0}, {'current': 3167.485, 'min': 1500.0, 'max': 2250.0}, {'current': 3249.997, 'min': 1500.0, 'max': 2250.0}, {'current': 3325.456, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.619, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.015, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.857, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.156, 'min': 1500.0, 'max': 2250.0}, {'current': 3307.668, 'min': 1500.0, 'max': 2250.0}, {'current': 3303.366, 'min': 1500.0, 'max': 2250.0}, {'current': 1663.924, 'min': 1500.0, 'max': 2250.0}, {'current': 1664.407, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.349, 'min': 1500.0, 'max': 2250.0}, {'current': 1791.945, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.209, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.301, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.009, 'min': 1500.0, 'max': 2250.0}, {'current': 1792.345, 'min': 1500.0, 'max': 2250.0}, {'current': 1792.21, 'min': 1500.0, 'max': 2250.0}, {'current': 1792.953, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.932, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.423, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.48, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.16, 'min': 1500.0, 'max': 2250.0}, {'current': 3326.115, 'min': 1500.0, 'max': 2250.0}, {'current': 3303.967, 'min': 1500.0, 'max': 2250.0}, {'current': 1664.886, 'min': 1500.0, 'max': 2250.0}, {'current': 2136.658, 'min': 1500.0, 'max': 2250.0}, {'current': 1723.295, 'min': 1500.0, 'max': 2250.0}, {'current': 1721.084, 'min': 1500.0, 'max': 2250.0}, {'current': 2257.214, 'min': 1500.0, 'max': 2250.0}, {'current': 2426.574, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.569, 'min': 1500.0, 'max': 2250.0}, {'current': 1722.642, 'min': 1500.0, 'max': 2250.0}, {'current': 1758.018, 'min': 1500.0, 'max': 2250.0}, {'current': 2216.065, 'min': 1500.0, 'max': 2250.0}, {'current': 1680.175, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.257, 'min': 1500.0, 'max': 2250.0}, {'current': 1797.077, 'min': 1500.0, 'max': 2250.0}, {'current': 2041.83, 'min': 1500.0, 'max': 2250.0}, {'current': 3306.419, 'min': 1500.0, 'max': 2250.0}, {'current': 1657.704, 'min': 1500.0, 'max': 2250.0}, {'current': 1656.629, 'min': 1500.0, 'max': 2250.0}, {'current': 1670.731, 'min': 1500.0, 'max': 2250.0}, {'current': 1659.0, 'min': 1500.0, 'max': 2250.0}, {'current': 1658.816, 'min': 1500.0, 'max': 2250.0}, {'current': 3303.164, 'min': 1500.0, 'max': 2250.0}, {'current': 1656.733, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.904, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.092, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.278, 'min': 1500.0, 'max': 2250.0}, {'current': 1797.172, 'min': 1500.0, 'max': 2250.0}, {'current': 1792.856, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.073, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.347, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.145, 'min': 1500.0, 'max': 2250.0}, {'current': 3309.861, 'min': 1500.0, 'max': 2250.0}, {'current': 3293.86, 'min': 1500.0, 'max': 2250.0}, {'current': 3312.44, 'min': 1500.0, 'max': 2250.0}, {'current': 3312.582, 'min': 1500.0, 'max': 2250.0}, {'current': 1659.723, 'min': 1500.0, 'max': 2250.0}, {'current': 3320.068, 'min': 1500.0, 'max': 2250.0}, {'current': 1774.713, 'min': 1500.0, 'max': 2250.0}, {'current': 3305.353, 'min': 1500.0, 'max': 2250.0}, {'current': 2951.737, 'min': 1500.0, 'max': 2250.0}, {'current': 1730.03, 'min': 1500.0, 'max': 2250.0}, {'current': 3271.975, 'min': 1500.0, 'max': 2250.0}, {'current': 2951.268, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.787, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.014, 'min': 1500.0, 'max': 2250.0}, {'current': 1777.585, 'min': 1500.0, 'max': 2250.0}, {'current': 1792.511, 'min': 1500.0, 'max': 2250.0}, {'current': 3298.208, 'min': 1500.0, 'max': 2250.0}, {'current': 3296.445, 'min': 1500.0, 'max': 2250.0}, {'current': 2149.424, 'min': 1500.0, 'max': 2250.0}, {'current': 2141.911, 'min': 1500.0, 'max': 2250.0}, {'current': 2285.36, 'min': 1500.0, 'max': 2250.0}, {'current': 2263.554, 'min': 1500.0, 'max': 2250.0}, {'current': 2256.447, 'min': 1500.0, 'max': 2250.0}, {'current': 2259.466, 'min': 1500.0, 'max': 2250.0}, {'current': 2288.715, 'min': 1500.0, 'max': 2250.0}, {'current': 2270.236, 'min': 1500.0, 'max': 2250.0}, {'current': 2261.391, 'min': 1500.0, 'max': 2250.0}, {'current': 2259.571, 'min': 1500.0, 'max': 2250.0}, {'current': 2161.513, 'min': 1500.0, 'max': 2250.0}, {'current': 3302.869, 'min': 1500.0, 'max': 2250.0}, {'current': 3307.484, 'min': 1500.0, 'max': 2250.0}, {'current': 3295.457, 'min': 1500.0, 'max': 2250.0}, {'current': 3296.827, 'min': 1500.0, 'max': 2250.0}, {'current': 3291.118, 'min': 1500.0, 'max': 2250.0}, {'current': 1589.715, 'min': 1500.0, 'max': 2250.0}, {'current': 1644.077, 'min': 1500.0, 'max': 2250.0}, {'current': 1665.812, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.497, 'min': 1500.0, 'max': 2250.0}, {'current': 1730.263, 'min': 1500.0, 'max': 2250.0}, {'current': 1666.036, 'min': 1500.0, 'max': 2250.0}, {'current': 1730.756, 'min': 1500.0, 'max': 2250.0}, {'current': 1731.999, 'min': 1500.0, 'max': 2250.0}, {'current': 1837.469, 'min': 1500.0, 'max': 2250.0}, {'current': 1728.138, 'min': 1500.0, 'max': 2250.0}, {'current': 2099.857, 'min': 1500.0, 'max': 2250.0}, {'current': 1797.4, 'min': 1500.0, 'max': 2250.0}, {'current': 2786.611, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.362, 'min': 1500.0, 'max': 2250.0}, {'current': 3311.477, 'min': 1500.0, 'max': 2250.0}, {'current': 1649.029, 'min': 1500.0, 'max': 2250.0}, {'current': 1651.962, 'min': 1500.0, 'max': 2250.0}, {'current': 1648.763, 'min': 1500.0, 'max': 2250.0}, {'current': 1652.713, 'min': 1500.0, 'max': 2250.0}, {'current': 1651.317, 'min': 1500.0, 'max': 2250.0}, {'current': 3341.444, 'min': 1500.0, 'max': 2250.0}, {'current': 1615.133, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.791, 'min': 1500.0, 'max': 2250.0}, {'current': 1738.605, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.808, 'min': 1500.0, 'max': 2250.0}, {'current': 1797.181, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.923, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.496, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.244, 'min': 1500.0, 'max': 2250.0}, {'current': 1797.353, 'min': 1500.0, 'max': 2250.0}], 'disk': {'/': {'total': 1757.8785285949707, 'used': 378.38460540771484}}, 'memory': {'total': 503.7273750305176}}
2024-05-01 08:29:44,261 INFO    HandlerThread:1520793 [system_monitor.py:probe():224] Finished collecting system info
2024-05-01 08:29:44,261 INFO    HandlerThread:1520793 [system_monitor.py:probe():227] Publishing system info
2024-05-01 08:29:44,262 INFO    HandlerThread:1520793 [system_monitor.py:probe():229] Finished publishing system info
2024-05-01 08:29:44,263 DEBUG   SenderThread:1520793 [sender.py:send():379] send: files
2024-05-01 08:29:44,263 INFO    SenderThread:1520793 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-01 08:29:44,400 DEBUG   HandlerThread:1520793 [handler.py:handle_request():146] handle_request: python_packages
2024-05-01 08:29:44,400 DEBUG   SenderThread:1520793 [sender.py:send_request():406] send_request: python_packages
2024-05-01 08:29:44,401 DEBUG   HandlerThread:1520793 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 08:29:44,401 DEBUG   HandlerThread:1520793 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 08:29:44,401 DEBUG   SenderThread:1520793 [sender.py:send_request():406] send_request: stop_status
2024-05-01 08:29:44,576 DEBUG   SenderThread:1520793 [sender.py:send():379] send: telemetry
2024-05-01 08:29:44,764 INFO    wandb-upload_0:1520793 [upload_job.py:push():131] Uploaded file /tmp/tmpw7dfnb7mwandb/pgetc8n7-wandb-metadata.json
2024-05-01 08:29:45,092 INFO    Thread-12 :1520793 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account13/anon/automathon-2024/wandb/run-20240501_082943-ryr6nj8u/files/output.log
2024-05-01 08:29:45,092 INFO    Thread-12 :1520793 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account13/anon/automathon-2024/wandb/run-20240501_082943-ryr6nj8u/files/wandb-metadata.json
2024-05-01 08:29:45,092 INFO    Thread-12 :1520793 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account13/anon/automathon-2024/wandb/run-20240501_082943-ryr6nj8u/files/requirements.txt
2024-05-01 08:29:45,882 DEBUG   SenderThread:1520793 [sender.py:send():379] send: exit
2024-05-01 08:29:45,882 INFO    SenderThread:1520793 [sender.py:send_exit():586] handling exit code: 1
2024-05-01 08:29:45,882 INFO    SenderThread:1520793 [sender.py:send_exit():588] handling runtime: 1
2024-05-01 08:29:45,882 INFO    SenderThread:1520793 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
